2024-04-03 11:43:15,985: Key.backspace
2024-04-03 11:43:15,985: Key.backspace
2024-04-03 11:43:29,642: Key.media_play_pause
2024-04-03 11:43:29,642: Key.media_play_pause
2024-04-03 11:43:31,548: Key.backspace
2024-04-03 11:43:31,548: Key.backspace
2024-04-03 11:43:40,853: Key.left
2024-04-03 11:43:40,853: Key.left
2024-04-03 11:43:41,041: Key.left
2024-04-03 11:43:41,041: Key.left
2024-04-03 11:43:41,241: Key.left
2024-04-03 11:43:41,241: Key.left
2024-04-03 11:43:41,917: Key.left
2024-04-03 11:43:41,917: Key.left
2024-04-03 11:43:42,177: Key.left
2024-04-03 11:43:42,177: Key.left
2024-04-03 11:43:42,621: Key.right
2024-04-03 11:43:42,621: Key.right
2024-04-03 11:43:42,832: Key.right
2024-04-03 11:43:42,833: Key.right
2024-04-03 11:43:43,021: Key.right
2024-04-03 11:43:43,021: Key.right
2024-04-03 11:43:43,437: Key.right
2024-04-03 11:43:43,437: Key.right
2024-04-03 11:46:32,809: Key.shift_r
2024-04-03 11:46:32,809: Key.shift_r
2024-04-03 11:46:33,310: Key.shift_r
2024-04-03 11:46:33,310: Key.shift_r
2024-04-03 11:46:33,343: Key.shift_r
2024-04-03 11:46:33,343: Key.shift_r
2024-04-03 11:46:33,376: Key.shift_r
2024-04-03 11:46:33,376: Key.shift_r
2024-04-03 11:46:33,409: Key.shift_r
2024-04-03 11:46:33,409: Key.shift_r
2024-04-03 11:46:33,442: Key.shift_r
2024-04-03 11:46:33,442: Key.shift_r
2024-04-03 11:46:33,475: Key.shift_r
2024-04-03 11:46:33,475: Key.shift_r
2024-04-03 11:46:33,507: Key.shift_r
2024-04-03 11:46:33,507: Key.shift_r
2024-04-03 11:46:33,541: Key.shift_r
2024-04-03 11:46:33,541: Key.shift_r
2024-04-03 11:47:13,565: Key.shift_r
2024-04-03 11:47:13,566: Key.shift_r
2024-04-03 11:47:14,066: Key.shift_r
2024-04-03 11:47:14,066: Key.shift_r
2024-04-03 11:47:14,098: Key.shift_r
2024-04-03 11:47:14,098: Key.shift_r
2024-04-03 11:47:14,131: Key.shift_r
2024-04-03 11:47:14,131: Key.shift_r
2024-04-03 11:50:48,141: Key.down
2024-04-03 11:50:48,142: Key.down
2024-04-03 11:50:48,525: Key.up
2024-04-03 11:50:48,525: Key.up
2024-04-03 11:50:48,649: Key.up
2024-04-03 11:50:48,649: Key.up
2024-04-03 11:50:48,845: Key.up
2024-04-03 11:50:48,845: Key.up
2024-04-03 11:50:49,181: Key.up
2024-04-03 11:50:49,182: Key.up
2024-04-03 11:50:49,805: Key.up
2024-04-03 11:50:49,805: Key.up
2024-04-03 11:50:49,977: Key.up
2024-04-03 11:50:49,977: Key.up
2024-04-03 11:50:50,161: Key.up
2024-04-03 11:50:50,162: Key.up
2024-04-03 11:50:50,689: Key.ctrl_l
2024-04-03 11:50:50,689: Key.ctrl_l
2024-04-03 11:50:51,057: Key.space
2024-04-03 11:50:51,057: Key.space
2024-04-03 11:50:52,197: Key.ctrl_l
2024-04-03 11:50:52,197: Key.ctrl_l
2024-04-03 11:50:52,349: '\x02'
2024-04-03 11:50:52,349: '\x02'
2024-04-03 11:50:52,785: Key.ctrl_l
2024-04-03 11:50:52,785: Key.ctrl_l
2024-04-03 11:50:53,329: 'v'
2024-04-03 11:50:53,330: 'v'
2024-04-03 11:50:53,521: Key.ctrl_l
2024-04-03 11:50:53,521: Key.ctrl_l
2024-04-03 11:50:57,945: Key.space
2024-04-03 11:50:57,945: Key.space
2024-04-03 11:50:58,174: Key.space
2024-04-03 11:50:58,174: Key.space
2024-04-03 11:50:58,441: Key.space
2024-04-03 11:50:58,441: Key.space
2024-04-03 11:50:59,945: 'f'
2024-04-03 11:50:59,945: 'f'
2024-04-03 11:51:02,569: Key.ctrl_l
2024-04-03 11:51:02,569: Key.ctrl_l
2024-04-03 11:51:02,858: '\x06'
2024-04-03 11:51:02,858: '\x06'
2024-04-03 11:51:03,609: Key.ctrl_l
2024-04-03 11:51:03,609: Key.ctrl_l
2024-04-03 11:51:03,877: '\x13'
2024-04-03 11:51:03,877: '\x13'
2024-04-03 11:51:04,365: Key.ctrl_l
2024-04-03 11:51:04,365: Key.ctrl_l
2024-04-03 11:51:04,710: '\x01'
2024-04-03 11:51:04,710: '\x01'
2024-04-03 11:51:05,169: '\x13'
2024-04-03 11:51:05,169: '\x13'
2024-04-03 11:51:05,973: '\x04'
2024-04-03 11:51:05,973: '\x04'
2024-04-03 11:51:06,009: '\x06'
2024-04-03 11:51:06,009: '\x06'
2024-04-03 11:51:07,173: Key.alt_l
2024-04-03 11:51:07,173: Key.alt_l
2024-04-03 11:51:07,549: 'c'
2024-04-03 11:51:07,550: 'c'
2024-04-03 11:52:14,681: Key.ctrl_l
2024-04-03 11:52:14,681: Key.ctrl_l
2024-04-03 11:52:15,075: '\x03'
2024-04-03 11:52:15,075: '\x03'
2024-04-03 11:52:32,380: Key.enter
2024-04-03 11:52:32,380: Key.enter
2024-04-03 11:52:33,161: Key.backspace
2024-04-03 11:52:33,161: Key.backspace
2024-04-03 11:53:58,164: 'g'
2024-04-03 11:53:58,164: 'g'
2024-04-03 11:53:58,240: 'i'
2024-04-03 11:53:58,465: 'v'
2024-04-03 11:53:58,465: 'v'
2024-04-03 11:53:58,667: 'e'
2024-04-03 11:53:58,667: 'e'
2024-04-03 11:53:58,785: Key.space
2024-04-03 11:53:58,785: Key.space
2024-04-03 11:53:59,045: 'm'
2024-04-03 11:53:59,045: 'm'
2024-04-03 11:53:59,185: 'e'
2024-04-03 11:53:59,185: 'e'
2024-04-03 11:53:59,277: Key.space
2024-04-03 11:53:59,277: Key.space
2024-04-03 11:53:59,543: Key.space
2024-04-03 11:54:00,003: Key.backspace
2024-04-03 11:54:00,148: 'a'
2024-04-03 11:54:00,148: 'a'
2024-04-03 11:54:00,261: Key.space
2024-04-03 11:54:00,261: Key.space
2024-04-03 11:54:05,802: 'k'
2024-04-03 11:54:05,802: 'k'
2024-04-03 11:54:05,905: 'e'
2024-04-03 11:54:05,905: 'e'
2024-04-03 11:54:06,171: 'y'
2024-04-03 11:54:06,171: 'y'
2024-04-03 11:54:06,625: 'l'
2024-04-03 11:54:06,625: 'l'
2024-04-03 11:54:06,787: 'o'
2024-04-03 11:54:06,787: 'o'
2024-04-03 11:54:06,966: 'g'
2024-04-03 11:54:06,966: 'g'
2024-04-03 11:54:07,148: 'g'
2024-04-03 11:54:07,148: 'g'
2024-04-03 11:54:07,349: 'e'
2024-04-03 11:54:07,349: 'e'
2024-04-03 11:54:07,565: 'r'
2024-04-03 11:54:07,565: 'r'
2024-04-03 11:54:07,742: Key.space
2024-04-03 11:54:07,742: Key.space
2024-04-03 11:54:08,648: 'c'
2024-04-03 11:54:08,648: 'c'
2024-04-03 11:54:08,777: 'o'
2024-04-03 11:54:08,877: 'd'
2024-04-03 11:54:08,877: 'd'
2024-04-03 11:54:09,106: 'e'
2024-04-03 11:54:09,106: 'e'
2024-04-03 11:54:09,242: Key.space
2024-04-03 11:54:09,242: Key.space
2024-04-03 11:54:11,037: 'w'
2024-04-03 11:54:11,037: 'w'
2024-04-03 11:54:11,150: 'i'
2024-04-03 11:54:11,150: 'i'
2024-04-03 11:54:11,302: 't'
2024-04-03 11:54:11,302: 't'
2024-04-03 11:54:11,391: 'h'
2024-04-03 11:54:11,391: 'h'
2024-04-03 11:54:12,160: 'o'
2024-04-03 11:54:12,160: 'o'
2024-04-03 11:54:12,528: 'u'
2024-04-03 11:54:12,528: 'u'
2024-04-03 11:54:12,792: 't'
2024-04-03 11:54:12,792: 't'
2024-04-03 11:54:12,851: Key.space
2024-04-03 11:54:12,851: Key.space
2024-04-03 11:54:13,553: 'e'
2024-04-03 11:54:13,553: 'e'
2024-04-03 11:54:13,753: 'r'
2024-04-03 11:54:13,753: 'r'
2024-04-03 11:54:14,014: 'r'
2024-04-03 11:54:14,014: 'r'
2024-04-03 11:54:14,172: 'r'
2024-04-03 11:54:14,172: 'r'
2024-04-03 11:54:14,669: Key.backspace
2024-04-03 11:54:14,669: Key.backspace
2024-04-03 11:54:15,158: 'o'
2024-04-03 11:54:15,158: 'o'
2024-04-03 11:54:15,272: 't'
2024-04-03 11:54:15,272: 't'
2024-04-03 11:54:15,658: Key.backspace
2024-04-03 11:54:15,658: Key.backspace
2024-04-03 11:54:15,799: 'r'
2024-04-03 11:54:15,799: 'r'
2024-04-03 11:54:16,002: Key.space
2024-04-03 11:54:16,002: Key.space
2024-04-03 11:54:18,206: Key.space
2024-04-03 11:54:18,206: Key.space
2024-04-03 11:55:04,436: Key.ctrl_l
2024-04-03 11:55:04,436: Key.ctrl_l
2024-04-03 11:55:04,939: Key.ctrl_l
2024-04-03 11:55:04,939: Key.ctrl_l
2024-04-03 11:55:04,972: Key.ctrl_l
2024-04-03 11:55:04,972: Key.ctrl_l
2024-04-03 11:55:05,002: Key.ctrl_l
2024-04-03 11:55:05,002: Key.ctrl_l
2024-04-03 11:55:05,049: Key.ctrl_l
2024-04-03 11:55:05,049: Key.ctrl_l
2024-04-03 11:55:05,081: Key.ctrl_l
2024-04-03 11:55:05,081: Key.ctrl_l
2024-04-03 11:55:05,112: Key.ctrl_l
2024-04-03 11:55:05,112: Key.ctrl_l
2024-04-03 11:55:05,144: Key.ctrl_l
2024-04-03 11:55:05,144: Key.ctrl_l
2024-04-03 11:55:05,175: Key.ctrl_l
2024-04-03 11:55:05,175: Key.ctrl_l
2024-04-03 11:55:05,207: Key.ctrl_l
2024-04-03 11:55:05,207: Key.ctrl_l
2024-04-03 11:55:05,238: Key.ctrl_l
2024-04-03 11:55:05,238: Key.ctrl_l
2024-04-03 11:55:05,270: Key.ctrl_l
2024-04-03 11:55:05,270: Key.ctrl_l
2024-04-03 11:55:05,302: Key.ctrl_l
2024-04-03 11:55:05,302: Key.ctrl_l
2024-04-03 11:55:05,333: Key.ctrl_l
2024-04-03 11:55:05,333: Key.ctrl_l
2024-04-03 11:55:05,381: Key.ctrl_l
2024-04-03 11:55:05,381: Key.ctrl_l
2024-04-03 11:55:05,412: Key.ctrl_l
2024-04-03 11:55:05,412: Key.ctrl_l
2024-04-03 11:55:05,443: Key.ctrl_l
2024-04-03 11:55:05,443: Key.ctrl_l
2024-04-03 11:55:05,475: Key.ctrl_l
2024-04-03 11:55:05,475: Key.ctrl_l
2024-04-03 11:55:05,507: Key.ctrl_l
2024-04-03 11:55:05,507: Key.ctrl_l
2024-04-03 11:55:05,538: Key.ctrl_l
2024-04-03 11:55:05,538: Key.ctrl_l
2024-04-03 11:55:05,569: Key.ctrl_l
2024-04-03 11:55:05,569: Key.ctrl_l
2024-04-03 11:55:05,601: Key.ctrl_l
2024-04-03 11:55:05,601: Key.ctrl_l
2024-04-03 11:55:05,632: Key.ctrl_l
2024-04-03 11:55:05,632: Key.ctrl_l
2024-04-03 11:55:05,663: Key.ctrl_l
2024-04-03 11:55:05,663: Key.ctrl_l
2024-04-03 11:55:05,696: Key.ctrl_l
2024-04-03 11:55:05,696: Key.ctrl_l
2024-04-03 11:55:05,742: Key.ctrl_l
2024-04-03 11:55:05,742: Key.ctrl_l
2024-04-03 11:55:05,742: '\x16'
2024-04-03 11:55:05,742: '\x16'
2024-04-03 11:55:12,012: 't'
2024-04-03 11:55:12,012: 't'
2024-04-03 11:55:12,253: 'e'
2024-04-03 11:55:12,253: 'e'
2024-04-03 11:55:13,441: 'x'
2024-04-03 11:55:13,441: 'x'
2024-04-03 11:55:13,565: 't'
2024-04-03 11:55:13,565: 't'
2024-04-03 11:55:34,670: 'h'
2024-04-03 11:55:34,670: 'h'
2024-04-03 11:55:34,671: 'h'
2024-04-03 11:55:34,857: 'e'
2024-04-03 11:55:34,857: 'e'
2024-04-03 11:55:34,857: 'e'
2024-04-03 11:55:35,257: 'l'
2024-04-03 11:55:35,257: 'l'
2024-04-03 11:55:35,258: 'l'
2024-04-03 11:55:35,401: 'l'
2024-04-03 11:55:35,401: 'l'
2024-04-03 11:55:35,402: 'l'
2024-04-03 11:55:35,542: 'o'
2024-04-03 11:55:35,542: 'o'
2024-04-03 11:55:35,543: 'o'
2024-04-03 11:55:36,654: Key.space
2024-04-03 11:55:36,654: Key.space
2024-04-03 11:55:36,654: Key.space
2024-04-03 11:55:37,305: Key.backspace
2024-04-03 11:55:37,305: Key.backspace
2024-04-03 11:55:37,306: Key.backspace
2024-04-03 11:55:37,473: Key.backspace
2024-04-03 11:55:37,473: Key.backspace
2024-04-03 11:55:37,473: Key.backspace
2024-04-03 11:55:37,650: Key.backspace
2024-04-03 11:55:37,650: Key.backspace
2024-04-03 11:55:37,650: Key.backspace
2024-04-03 11:55:37,801: Key.backspace
2024-04-03 11:55:37,801: Key.backspace
2024-04-03 11:55:37,945: Key.backspace
2024-04-03 11:55:37,945: Key.backspace
2024-04-03 11:55:37,945: Key.backspace
2024-04-03 11:55:38,045: Key.backspace
2024-04-03 11:55:38,045: Key.backspace
2024-04-03 11:55:38,045: Key.backspace
2024-04-03 11:56:10,237: Key.enter
2024-04-03 11:56:10,237: Key.enter
2024-04-03 11:56:10,237: Key.enter
2024-04-03 11:56:48,638: 'n'
2024-04-03 11:56:48,638: 'n'
2024-04-03 11:56:48,638: 'n'
2024-04-03 11:56:48,915: 'e'
2024-04-03 11:56:48,915: 'e'
2024-04-03 11:56:48,915: 'e'
2024-04-03 11:56:48,915: 'e'
2024-04-03 11:56:49,112: 'e'
2024-04-03 11:56:49,112: 'e'
2024-04-03 11:56:49,112: 'e'
2024-04-03 11:56:49,112: 'e'
2024-04-03 11:56:49,268: 'd'
2024-04-03 11:56:49,268: 'd'
2024-04-03 11:56:49,268: 'd'
2024-04-03 11:56:49,268: 'd'
2024-04-03 11:56:49,332: Key.space
2024-04-03 11:56:49,332: Key.space
2024-04-03 11:56:49,332: Key.space
2024-04-03 11:56:49,332: Key.space
2024-04-03 11:56:50,028: 'l'
2024-04-03 11:56:50,028: 'l'
2024-04-03 11:56:50,028: 'l'
2024-04-03 11:56:50,028: 'l'
2024-04-03 11:56:50,213: 'e'
2024-04-03 11:56:50,213: 'e'
2024-04-03 11:56:50,213: 'e'
2024-04-03 11:56:50,213: 'e'
2024-04-03 11:56:50,333: 'n'
2024-04-03 11:56:50,333: 'n'
2024-04-03 11:56:50,333: 'n'
2024-04-03 11:56:50,333: 'n'
2024-04-03 11:56:50,784: 'g'
2024-04-03 11:56:50,784: 'g'
2024-04-03 11:56:50,784: 'g'
2024-04-03 11:56:50,784: 'g'
2024-04-03 11:56:50,902: 'h'
2024-04-03 11:56:50,902: 'h'
2024-04-03 11:56:50,902: 'h'
2024-04-03 11:56:50,902: 'h'
2024-04-03 11:56:51,007: 't'
2024-04-03 11:56:51,023: 't'
2024-04-03 11:56:51,023: 't'
2024-04-03 11:56:51,023: 't'
2024-04-03 11:56:51,128: Key.space
2024-04-03 11:56:51,128: Key.space
2024-04-03 11:56:51,128: Key.space
2024-04-03 11:56:51,128: Key.space
2024-04-03 11:56:52,006: 'c'
2024-04-03 11:56:52,006: 'c'
2024-04-03 11:56:52,006: 'c'
2024-04-03 11:56:52,006: 'c'
2024-04-03 11:56:52,139: 'o'
2024-04-03 11:56:52,139: 'o'
2024-04-03 11:56:52,139: 'o'
2024-04-03 11:56:52,139: 'o'
2024-04-03 11:56:52,272: 'd'
2024-04-03 11:56:52,272: 'd'
2024-04-03 11:56:52,272: 'd'
2024-04-03 11:56:52,274: 'd'
2024-04-03 11:56:52,513: 'e'
2024-04-03 11:56:52,513: 'e'
2024-04-03 11:56:52,513: 'e'
2024-04-03 11:56:52,513: 'e'
2024-04-03 11:56:52,641: Key.space
2024-04-03 11:56:52,641: Key.space
2024-04-03 11:56:52,641: Key.space
2024-04-03 11:56:52,641: Key.space
2024-04-03 11:56:54,336: 'f'
2024-04-03 11:56:54,336: 'f'
2024-04-03 11:56:54,336: 'f'
2024-04-03 11:56:54,336: 'f'
2024-04-03 11:56:54,395: 'o'
2024-04-03 11:56:54,395: 'o'
2024-04-03 11:56:54,395: 'o'
2024-04-03 11:56:54,395: 'o'
2024-04-03 11:56:54,541: 'r'
2024-04-03 11:56:54,541: 'r'
2024-04-03 11:56:54,541: 'r'
2024-04-03 11:56:54,626: Key.space
2024-04-03 11:56:54,626: Key.space
2024-04-03 11:56:54,626: Key.space
2024-04-03 11:56:54,626: Key.space
2024-04-03 11:56:55,911: 'k'
2024-04-03 11:56:55,927: 'k'
2024-04-03 11:56:55,927: 'k'
2024-04-03 11:56:55,927: 'k'
2024-04-03 11:56:56,080: 'e'
2024-04-03 11:56:56,080: 'e'
2024-04-03 11:56:56,080: 'e'
2024-04-03 11:56:56,080: 'e'
2024-04-03 11:56:56,378: 'y'
2024-04-03 11:56:56,378: 'y'
2024-04-03 11:56:56,378: 'y'
2024-04-03 11:56:56,378: 'y'
2024-04-03 11:56:57,071: 'l'
2024-04-03 11:56:57,071: 'l'
2024-04-03 11:56:57,071: 'l'
2024-04-03 11:56:57,071: 'l'
2024-04-03 11:56:57,243: 'o'
2024-04-03 11:56:57,243: 'o'
2024-04-03 11:56:57,243: 'o'
2024-04-03 11:56:57,243: 'o'
2024-04-03 11:56:57,538: 'g'
2024-04-03 11:56:57,538: 'g'
2024-04-03 11:56:57,538: 'g'
2024-04-03 11:56:57,538: 'g'
2024-04-03 11:56:57,681: 'g'
2024-04-03 11:56:57,681: 'g'
2024-04-03 11:56:57,681: 'g'
2024-04-03 11:56:57,681: 'g'
2024-04-03 11:56:57,849: 'e'
2024-04-03 11:56:57,849: 'e'
2024-04-03 11:56:57,849: 'e'
2024-04-03 11:56:57,849: 'e'
2024-04-03 11:56:58,056: 'r'
2024-04-03 11:56:58,056: 'r'
2024-04-03 11:56:58,056: 'r'
2024-04-03 11:56:58,056: 'r'
2024-04-03 11:56:58,193: Key.space
2024-04-03 11:56:58,193: Key.space
2024-04-03 11:56:58,193: Key.space
2024-04-03 11:56:58,193: Key.space
2024-04-03 11:57:00,089: Key.enter
2024-04-03 11:57:00,089: Key.enter
2024-04-03 11:57:00,089: Key.enter
2024-04-03 11:57:00,089: Key.enter
2024-04-03 11:57:16,385: Key.ctrl_l
2024-04-03 11:57:16,385: Key.ctrl_l
2024-04-03 11:57:16,385: Key.ctrl_l
2024-04-03 11:57:16,385: Key.ctrl_l
2024-04-03 11:57:16,888: Key.ctrl_l
2024-04-03 11:57:16,888: Key.ctrl_l
2024-04-03 11:57:16,888: Key.ctrl_l
2024-04-03 11:57:16,888: Key.ctrl_l
2024-04-03 11:57:16,920: Key.ctrl_l
2024-04-03 11:57:16,920: Key.ctrl_l
2024-04-03 11:57:16,920: Key.ctrl_l
2024-04-03 11:57:16,920: Key.ctrl_l
2024-04-03 11:57:16,967: Key.ctrl_l
2024-04-03 11:57:16,967: Key.ctrl_l
2024-04-03 11:57:16,967: Key.ctrl_l
2024-04-03 11:57:16,967: Key.ctrl_l
2024-04-03 11:57:16,998: Key.ctrl_l
2024-04-03 11:57:16,998: Key.ctrl_l
2024-04-03 11:57:16,998: Key.ctrl_l
2024-04-03 11:57:16,998: Key.ctrl_l
2024-04-03 11:57:17,030: Key.ctrl_l
2024-04-03 11:57:17,030: Key.ctrl_l
2024-04-03 11:57:17,030: Key.ctrl_l
2024-04-03 11:57:17,030: Key.ctrl_l
2024-04-03 11:57:17,061: Key.ctrl_l
2024-04-03 11:57:17,061: Key.ctrl_l
2024-04-03 11:57:17,061: Key.ctrl_l
2024-04-03 11:57:17,061: Key.ctrl_l
2024-04-03 11:57:17,092: Key.ctrl_l
2024-04-03 11:57:17,092: Key.ctrl_l
2024-04-03 11:57:17,092: Key.ctrl_l
2024-04-03 11:57:17,092: Key.ctrl_l
2024-04-03 11:57:17,124: Key.ctrl_l
2024-04-03 11:57:17,124: Key.ctrl_l
2024-04-03 11:57:17,124: Key.ctrl_l
2024-04-03 11:57:17,124: Key.ctrl_l
2024-04-03 11:57:17,140: '\x16'
2024-04-03 11:57:17,140: '\x16'
2024-04-03 11:57:17,140: '\x16'
2024-04-03 11:57:17,140: '\x16'
2024-04-03 11:57:56,070: Key.backspace
2024-04-03 11:57:56,070: Key.backspace
2024-04-03 11:57:56,277: Key.backspace
2024-04-03 11:57:56,277: Key.backspace
2024-04-03 11:57:56,457: Key.backspace
2024-04-03 11:57:56,649: Key.backspace
2024-04-03 11:57:56,649: Key.backspace
2024-04-03 11:57:56,834: Key.backspace
2024-04-03 11:57:56,834: Key.backspace
2024-04-03 11:57:57,325: Key.backspace
2024-04-03 11:57:57,325: Key.backspace
2024-04-03 11:57:57,661: Key.backspace
2024-04-03 11:57:57,661: Key.backspace
2024-04-03 11:58:00,761: 't'
2024-04-03 11:58:00,761: 't'
2024-04-03 11:58:00,901: 'e'
2024-04-03 11:58:00,901: 'e'
2024-04-03 11:58:01,305: 'x'
2024-04-03 11:58:01,305: 'x'
2024-04-03 11:58:01,509: 't'
2024-04-03 11:58:01,509: 't'
